0,agtacwl,exaggerate
0,agtwipwe,so sweet
0,aguyi,very-little
0,aguyri,very-little+R
0,agwe,bigs
0,agwri,long (duration)
0,agyoxuka,superlong
0,ahrodi,scar
0,ajaten,it-puts
0,ajen,put
0,ajena,placement
0,ajore,body
0,ajorgia,protein
0,ajorwe,bodies
0,alanite,cesium
0,albiunu,Albian
0,albwr,when
0,aldul,for that reason
0,alerwe,that much
0,alhan,where
0,alroqa,daytime
0,alveri,silver (color)
0,alvi,weapon
0,alvite,silver
0,alvurerwe,silver+R
0,alvuz,to that extent
0,alwpagomu,strawberry
0,alzov,in that way
0,ambwri,late
0,ambwris,late
0,amelte,yellow
0,amhiaden,they-exhale
0,amhie,child
0,amhien,exhale
0,amipu,talc
0,amjuyuna,explosion
0,amjuyunwe,explosions
0,amlo,Libra
0,amqo,exterior
0,amqos,outside
0,amqwe,exterior
0,amradoda,building
0,amrelte,yellow+R
0,amrodad,built
0,amroqa,night
0,amroqas,at night
0,amrwtie,society
0,amrwtiwe,societies
0,amwaten,surrounds
0,amwatoden,they-surround-it
0,amwen,surround
0,amwlo,pound (unit)
0,amwlw,two pounds
0,amwpex,outdoors
0,anjo,sad
0,ansa,answer
0,antuho,glue
0,anuva,high
0,anuva',highest
0,anuva'fi,higher
0,anuvwva,high&bodily-action
0,apikfe,arrow
0,apo,white
0,apro,white+R
0,aqe,mere
0,aqes,just
0,arkahut,pace
0,at,he/she/it
0,atagi,big&light-source
0,atimator,it-matches
0,atimbwri,simultaneous
0,atimbwris,simultaneously
0,atimor,match/correspond (v.)
0,atimora,matching
0,atimorw,matching
0,atimorwe,matchings
0,atipu,rock
0,ativoma,unlucky
0,atiyite,lithium
0,atsaro,cinnamon
0,atsarwe,cinnamon
0,av,is (-ing)
0,avfel,may be (-ing)
0,avgaq,would be (-ing)
0,avroxe,surprise
0,avroxnathe,irony
0,avsaqavu,28
0,avsaqe,24
0,avsaqfe,26
0,avsaqne,29
0,avsaqpai,27
0,avsaqta,25
0,avu,4
0,avubena,square
0,avubenwe,squares
0,avuru,fourth
0,avusa,864
0,avutoe,5184
0,avuwdo,31104
0,avuyo,144
0,awbe,vowel
0,axuhoryox,that-are-kneaded
0,axuhox,knead
0,axwaye,not every
0,axwbwr,always
0,axwe,all/every/everyone
0,axwhan,everywhere
0,ayego,year
0,ayegwe,years
0,az,be
0,aza,being
0,azupote,tar
0,azuprote'fwe,tar-ier+R
0,bacev,wait
0,bacwyev,we-wait
0,bahu,trouble
0,balem,may/be permitted
0,balorvu,dough
0,balotno,game
0,balri,mouse
0,barumiunu,Barremian
0,bedfi,top-side
0,bedfis,above
0,bedfws,upwardly
0,bedqo,surface
0,belbe,Belbe
0,benaradokafe,shapeshifter
0,benaradokafwe,shapeshifters
0,benwe,sides
0,bes,about
0,besola,song
0,besolafe,singer
0,besolafwe,singers
0,bethu,bitter
0,bethurwe,bitter+R
0,bevaxva,column
0,bial,find/discover
0,bikve,djinni/genie
0,bilbi,whisk
0,binpan,continue/stay
0,binpatan,it-continues
0,binpateyan,it-doesn’t-continue
0,binpixan,y’all-continue
0,binpwman,I-continue
0,bivadite,strontium
0,bo,Burgess
0,bolot,recall
0,budje,president
0,bwri,time/moment
0,bwris,timely
0,cadotub,they-say-it
0,calpem,ensure
0,calu,true/truth
0,calwe,reality
0,canwn,destroy/ruin
0,capatil,it-comes
0,capil,come
0,capila,coming
0,capizil,you-come
0,capwmil,I-come
0,capwyil,we-come
0,casu,powder
0,casute,chaste
0,casuteywe,unchaste
0,catipu,gypsum
0,catub,it-says
0,cenuli,helium
0,cobare,poem
0,cobargenes,figuratively
0,coce,war
0,cocwe,wars
0,colbao,green
0,colbauli,chlorine
0,colbawe,green
0,colburao,green+R
0,cuafi,fresh/new
0,cuafi'fi,newer
0,cuafwe,new
0,cub,say
0,cuba,saying
0,cugaco,Sagittarius
0,cw,from
0,cwrza,ice
0,cwrzal,freeze
0,cwrzogbi,Neptune
0,cws,from
0,cwyotub,we-say-it
0,dab,apply
0,dag,almost
0,dahzelo,saucepan
0,dare,plant
0,darrwe,plants+R
0,darvaxe,root
0,darvaxwe,roots
0,darwe,plants
0,datog,it-emits
0,dax,teach
0,daxafe,teacher
0,defi,clockwise/left-side
0,defiqos,leftward
0,defis,spin_CW
0,denaqva,row
0,dendi,mountain
0,devoniunu,Devonian
0,di,but
0,dikiso,Cancer
0,dimiru,Dimir
0,dis,but
0,dizpa,key
0,dobis,rest
0,dobisa,resting
0,docno,lunch
0,dog,emit
0,dokfe,between
0,donel,hit
0,donelwla,hit&bodily-action (n.)
0,dotipu,diamond
0,dubqa,intentional
0,dubqajena,arrangement
0,dubqwbqa,intentional&bodily-action
0,dule,reason
0,dules,as a reason
0,dunse,kitchen
0,durem,sort
0,durema,sequence
0,dusiko,cold
0,dusikoca,icebox
0,dwhoka,ache
0,dwogite,barium
0,dwonga,heavy
0,dwtdwt,again
0,e'a,fire
0,e'adendi,volcano
0,e'anxagia,alcohol
0,e'avuli,oxygen
0,ediakaranu,Ediacaran
0,edo,Ed
0,eg,resulting in
0,egaska,sparkling
0,egite,dollar
0,egitw,two dollars
0,egitwe,dollars
0,egraska,sparkling+R
0,ehyo,real/genuine/actual
0,ehyos,truly
0,ej,you two
0,eji,type
0,ejo,lake
0,ejrwe,lakes+R
0,elaiza,Elaiza
0,elaj,bend/stretch (v.)
0,elizodwx,you-play-them
0,elizwx,you-play
0,elmi,town
0,elwmotwx,I-play-it
0,elwmwx,I-play
0,elwx,play (v.)
0,elwxa,play (n.)
0,elwxafe,player
0,emewle,indigo
0,emkigomu,orange (fruit)
0,emkixa,orange (color)
0,emkurixa,orange+R
0,emrewle,indigo+R
0,entuy,trade/barter
0,entuyice,store
0,enxa,water
0,enxalwmi,hydrated
0,enxaq,submerge
0,enxatodaq,it-submerges-them
0,enxombu,wet
0,enxotal,it-is-hydrated
0,enxuli,hydrogen
0,enxura,water+R
0,enxwnxa,water&bodily-action
0,eqa,that
0,eqme,leg
0,eqmeyossa,lizard
0,eqmw,two legs
0,eqmwe,legs
0,eqra,those+R
0,eqw,those two
0,eqwe,those
0,eramovo,ski lift
0,erge,loud
0,erida,fast
0,eridalvite,mercury
0,erizok,you-cut
0,erok,cut
0,erolok,that-is-cut
0,erqoye,moon
0,es'atipu,bullet
0,es'atipwe,bullets
0,esaor,change
0,esator,it-changes
0,espuruywe,royal+R
0,espuyi,royal
0,esuil,help
0,et,(future)
0,eta,this
0,etadaz,they-become
0,etalaz,that-becomes
0,etataz,it-becomes
0,etav,will be (-ing)
0,etavfel,may be (-ing) (future)
0,etavgaq,would be (-ing) (future)
0,etaz,become
0,ete'a,fire&light-source
0,eterqoye,moon&light-source
0,eteyi,small&light-source
0,etfel,may (future)
0,etgaq,would (future)
0,etizeyaz,you-not-become
0,etos,will have finished
0,etosfel,may have finished (future)
0,etosgaq,would have finished (future)
0,etveonaqo,signal&light-source
0,etwe,these
0,evave,mirror
0,evi,new
0,ewsaro,clove
0,ewsezig,thank-you
0,ewsig,thank
0,ewswmezig,I-thank-you
0,ewzig,uppercut
0,ex,y’all
0,ex'opsi,gun
0,ex'opsi',gun-est
0,ex'opsi'fi,gun-ier
0,exin,should
0,exizeyin,you-shouldn’t
0,exizin,you-should
0,exuri,soft
0,exuri'fwe,softers
0,eyi,small (size)
0,eyipodko,windowsill
0,eyos,taste
0,eyosafe,tongue
0,eyosafwe,tongues
0,eyozzove,flavor
0,eyozzovwe,flavors
0,eyri,small+R
0,eyuvo,Virgo
0,eywe,small
0,eywri,short (duration)
0,ez,you
0,fakuti,artifact
0,falok,walk
0,falokwka,walk&bodily-action (n.)
0,fasiba,rot (n.)
0,faz,take
0,fe,2
0,fe'avugia,dioxide
0,fedan,promise (v.)
0,fel,may
0,fele,double
0,feme,432
0,feqi,half
0,feru,second
0,fes,doubly
0,fesaqavu,16
0,fesaqe,12
0,fesaqeru,twelfth
0,fesaqfe,14
0,fesaqne,17
0,fesaqpai,15
0,fesaqta,13
0,fesaqvura,dodecahedron
0,fesrol,double (v)
0,fesrwmol,I-double
0,fetoe,2592
0,fevi,secondary
0,fewdo,15552
0,fewlifugia,bicarbonate
0,feyo,72
0,fo,or
0,forovo,planet
0,forovwe,planets
0,fos,or
0,fumatub,it-combusts
0,fumub,combust
0,furansetu,French
0,furwne,cloud/fluff
0,furwnwe,clouds
0,fw,to
0,fwmaz,I-take
0,fwmta,meat
0,fwmtwe,meats
0,fws,to
0,gabxo,parabola
0,gafi,ready
0,gaga,similar
0,gagalaz,that-resembles
0,gagataz,it-resembles
0,galoz,that-starts
0,gam,replace/substitute
0,gamas,replacingly
0,gamwma,substituting&bodily-action
0,gaq,would
0,gatam,it-replaces
0,gatoz,it-starts
0,gen,read
0,genice,library
0,gevaxe,sour
0,gevaxegia,citrate
0,geyolir,unfamiliar
0,geze,juice
0,gica,shoe
0,gifzi,page
0,gir,know
0,girotipu,shale
0,givpuli,bromine
0,gizir,you-know
0,gizotir,you-know-it
0,goconexum,visit-y’all
0,goconum,visit
0,gomu,fruit
0,gotir,know-it
0,goz,start
0,goza,starting
0,guramu,gram
0,guramwe,grams
0,gwmeyir,I-don’t-know
0,gwmotir,I-know-it
0,gwmoz,I-start
0,gwnde,rod
0,hanu,location
0,hanwe,locations
0,harodu,Harold
0,haxibna,type
0,hemsaro,nutmeg
0,hen'ogbi,Mercury
0,henamradoda,infrastructure
0,henbwri,early
0,henfadaz,they-import
0,henfwyaz,we-import
0,hengoro,source
0,henhiaden,they-inhale
0,henhie,parent
0,henhien,inhale
0,henkamburiano,Precambrian
0,henqo,interior
0,henqos,inside
0,henroqa,morning
0,henroqas,in the morning
0,henwpex,indoors
0,hie,person
0,himlo,Capricorn
0,hinal,dance
0,hise,light (weight)
0,hises,lightly
0,hiswe,light (weight)
0,hiw,two people
0,hiwe,people
0,hojoge,parallel
0,hojogwe,parallel
0,hompaliso,butter
0,honite,cobalt
0,honwse,bacon
0,honwswe,bacons
0,honwze,blue
0,horod,remember
0,huqodyov,experiment with
0,huqodyova,experimenting
0,huxlorite,rubidium
0,hwomda,delicious
0,hwomda'fi,more delicious
0,hwomdwe,delicious
0,hwvahsu,stable
0,hwvahsul,stabilize
0,hwvahsulafwe,stabilizer
0,i'xenu,Yixian
0,idivo,Aquarius
0,ifaro,jar/vessel
0,ifarwe,jars
0,iglextwe,English (pl.)
0,ihayex,no longer
0,ihex,still
0,ihro,blood
0,ihrogbi,Mars
0,ij,you two
0,iktojit,forgive
0,im,(past)
0,imav,was (-ing)
0,imavfel,may have been (-ing)
0,imavgaq,would have been (-ing)
0,imfel,may (past)
0,imgaq,would (past)
0,imos,had finished
0,imosfel,may have finished (past)
0,imosgaq,would have finished (past)
0,ine,weak
0,inve,empty
0,inveuli,nitrogen
0,iosinu,Eocene
0,ipmeto,Pisces
0,ipmetwe,Pisces
0,iporo,pot/cooking vessel
0,ipro,beard
0,iqa,that
0,iqrwe,those+R
0,iqwe,those
0,iral,pour
0,ita,this
0,italianatwe,Italian (pl.)
0,itedi,metal
0,itedwe,metals
0,ititiye,chromatic
0,ittiha,light&light-source
0,ittihmwne,lantern
0,ittihmwnwe,lanterns
0,itwe,these
0,itya,lone/sole
0,ityas,only
0,ityeri,color
0,ityerqeyuni,colorless
0,ityurerqeyuni,colorless+R
0,itywpece,monopoly
0,ix,y’all
0,ixi,river
0,ixnogbi,Uranus
0,ixnu,tilt
0,ixop,roll
0,ixopfe,wheel
0,ixopfwe,wheels
0,ixri,river+R
0,iz,you
0,izwfu,old
0,jabif,they-two-exist
0,jadeyif,they-don’t-exist
0,jadif,they-exist
0,jalqunu,tiger
0,jalu,strip
0,jalwe,strips
0,janari,heaven
0,jano,cup
0,janw,two cups
0,janwe,cups
0,jaonga,dense
0,jarpagomu,pumpkin
0,jas,so
0,jateyif,it-doesn’t-exist
0,jatif,it-exists
0,jatuf,it-cooks
0,jemzu,James
0,jerada,vigor
0,jeradas,vigorously
0,jeyoluf,that-is-not-cooked
0,ji'sag,fight
0,ji'saga,battle
0,ji'saghanu,battlefield
0,ji'sagia,adrenaline
0,ji'sagtacwla,argument
0,ji'satag,it-fights
0,ji'sodag,fight-them
0,ji'soryag,that-are-fought
0,ji'swmag,I-fight
0,jiay,together
0,jif,be (exist)/appear
0,jifated,it-incurs
0,jigli,carrion
0,jineri,gold (color)
0,jinerwe,gold
0,jinite,gold
0,jinreri,gold+R
0,jinrerwe,gold+R
0,jiso,room
0,joduf,cook-them
0,jogwuntu,Chinese
0,jok,like/as
0,jozrwpo,shirt
0,juf,cook
0,jufodwe,cook-results
0,jufzove,recipe
0,jurasiku,Jurassic
0,juyatotun,it-breaks-it
0,juyatun,it-breaks
0,juyun,break
0,jwntatimoru,counterpart
0,jwntatimorw,counterparts
0,jwnterokafu,scissors
0,jwntu,pair
0,jwntw,two pairs
0,ka,(clause end)
0,ka'pa,yes (exultory)
0,kak,reflect
0,kali,beautiful
0,kalipopi,lotus
0,kamburiano,Cambrian
0,kanodwja,purchase-them
0,kanotwja,purchase-it
0,kanwj,buy
0,kanwmwj,I-buy
0,kar,add
0,kara,adding
0,karbunifurusu,Carboniferous
0,kardis,however
0,karka,additional
0,karkas,also
0,karoda,sum/total
0,karodwe,totals
0,karolur,that-is-melted
0,karur,melt
0,karwho,bonus
0,kas,(clause end)
0,kasava,cassava
0,katak,it-reflects
0,katar,it-adds
0,kavex,struggle
0,kaxo,fluid (n.)
0,kaxro,fluid+R
0,kelu,Kel
0,kepuvi,hamburger
0,kepzit,prepare
0,kepzitwmi,prepared
0,kirake,crispy
0,kirakwe,crispy
0,kirwge,health
0,kodan,call
0,kodar,they-are-added
0,kodotana,calling-it
0,kofi,coffee
0,kohan,toast
0,kolarvu,bread
0,kolarvu'fi,breadier
0,kolarvu'w,breadiest
0,kolarvwe,breads
0,kombwqa,kombucha
0,kotar,it-is-added
0,ku,South
0,kude,book
0,kudwe,books
0,kulos,Clause
0,kuno,southwest
0,kupi,southeast
0,kureni,pie
0,kworem,wear/don
0,kworu,clothing
0,kwyar,we-add
0,laday,they-depart
0,lahro,penguin
0,lahrogbi,Earth
0,lahrogbwe,Earth
0,lahrurogbwe,earths+R
0,laksalfa,yeast
0,latay,it-departs
0,lave,previous
0,lavroqa,yesterday
0,lay,leave
0,lekwazu,hat
0,lera,amount/quantity
0,levi,correct
0,li,and
0,lifan,study
0,lifanafe,student
0,lifanice,school
0,lifwyan,we-study
0,liqex,party (v.)
0,liqexa,partying
0,liquli,argon
0,lir,heat (v.)
0,lirotwb,boil-it
0,lirwb,boil
0,lirwpa,hot
0,lis,and
0,liv,manage
0,loba,spot
0,locho,food
0,lochw,two foods
0,lochwe,foods
0,losmodafe,claw
0,losmodwmi,crushed
0,losmotod,it-is-crushed
0,lwcat,respond
0,lwgoro,substance
0,lwgorwe,substances
0,lwmiv,I-manage
0,lwqafwe,spies
0,madiju,Madygen
0,mafke,oats
0,mafkure,oats+R
0,maglame,blob/mass/loaf
0,mainci,summer
0,malo,starch
0,map,feel
0,mapoca,head
0,mazronu,Mazon
0,me,216
0,meradin,they-can
0,merateyin,it-can’t
0,meratin,it-can
0,merin,can/be able
0,merinwho,opportunity
0,merinwhwe,opportunities
0,merizeyin,you-can’t
0,merizin,you-can
0,merwmeyin,I-can’t
0,merwmin,I-can
0,meskepi,clam
0,mezo,available
0,mid,see
0,mida,seeing
0,midwhayo,invisible
0,mirodin,Mirrodin
0,mitru,meter
0,mizid,you-see
0,mohotur,it-is-flattened
0,mohur,flatten
0,mohuraqo,flattener
0,mohuroda,flatten-result
0,moka,coat
0,molid,that-is-seen
0,moryid,that-are-seen
0,motap,it-is-felt
0,mw,two 216s
0,mwadoten,they-hold-it
0,mwbe,random
0,mwbwe,random
0,mwe,216s
0,mwen,hold
0,mwenafe,holder
0,mwizen,you-hold
0,mwla,money
0,mwmap,I-feel
0,mwnsi,arm
0,mwnsw,two arms
0,mwnswe,arms
0,mwnu,hand
0,mwnwe,hands
0,na,?
0,nadeyib,they-don’t-move
0,nafi,counter-clockwise/right-side
0,nafis,spin_CCW
0,nafwe,right-side
0,nagodut,that-are-written
0,nagotut,it-is-written
0,nagta,name
0,nagtadotal,they-name-it
0,nagtalwmi,named
0,nagtatal,it-names
0,nagtice,paper
0,nagticwe,papers
0,nagtoryal,those-are-named
0,nagtotal,it-is-named
0,nagtwe,names
0,nagtwyotal,we-name-it
0,nagut,write
0,naguta,writing
0,nagutaqwe,languages
0,nagwmotut,I-write-it
0,namehe,fun
0,naseksu,Nas X
0,natho,word
0,nathwe,words
0,natib,it-moves
0,natmwne,lexicon
0,ne,5
0,neb,move (trans.)
0,neme,1080
0,neru,fifth
0,nesaqavu,34
0,nesaqe,30
0,nesaqfe,32
0,nesaqne,35
0,nesaqpai,33
0,nesaqta,31
0,netoe,6480
0,newdo,38880
0,neyo,180
0,ni,then
0,nib,move (intrans.)
0,niba,moving
0,nico,open
0,nihogotu,Japanese
0,nis,then
0,no,west
0,noigle,circus
0,nom,bake
0,noma,baking
0,nomaqo,baking
0,nousve,viscous
0,novid,consider
0,novwmid,I-consider
0,o're,oh
0,ob,them two
0,obwnere,mud
0,oca,box
0,ocral,hope
0,od,them
0,odeles,differ
0,odelesa,difference
0,odeleswe,difference
0,odrelesa,difference+R
0,ofoven,collide
0,ofrwdu,towel
0,ofrwdwe,towels
0,ogam,exceed
0,ogbai,traveler
0,ogbaoca,suitcase
0,ogerok,shred
0,ogerokwmi,shredded
0,ogerotok,it-is-shredded
0,ogfatel,it-is-likely
0,ogfel,be likely
0,oghie,popular
0,oghiwe,populars
0,oghurie,popular+R
0,oghuriwe,populars+R
0,ogi,many
0,ogi'fi,more
0,ogi'fwe,more
0,ogita,multiple
0,ogitwe,multiple
0,ogje,thick
0,ogku,cat
0,ogrwe,manys+R
0,ogviqe,majority
0,ogviqes,mostly
0,ogviqwe,majorities
0,ogwe,many
0,ogwreyi,uncommon
0,ogwri,common/frequent
0,ogwris,frequently
0,okame,wire
0,oku,flour
0,ol,that
0,olcogbi,Venus
0,olcusa,pearl
0,olijo,Taurus
0,olopuli,krypton
0,oma,good
0,oma',best
0,oma'fi,better
0,omafadodil,they-improve-them
0,omas,well
0,omboduq,they-are-filled
0,ombu,full
0,ombuq,fill
0,ombuqaqo,filling
0,omeze,exemplar/perfect
0,omezes,perfectly
0,onam,equal
0,onama,equaling
0,onamas,equally
0,onamgenas,literally
0,onekuli,neon
0,onezira,hearing-you
0,oniglame,earlobe
0,onir,hear
0,onixir,y’all-hear
0,onizira,you-hearing
0,onwmir,I-hear
0,orar,slow down
0,orbili,jelly
0,orbilis,jellily
0,orburili,jelly+R
0,orbwr,sometime
0,orcal,want
0,orcala,wanting
0,orcalotal,that-wants-it
0,orcatal,it-wants
0,orcixal,y’all-want
0,orcizal,you-want
0,orcoryal,that-are-wanted
0,orcumal,want-me
0,orcwmal,I-want
0,ordul,indefinite reason
0,orhan,somewhere
0,oritipu,fluorite
0,oritiuli,fluorine
0,orlerwe,unspecified amount
0,orvo,some
0,orvuro,some+R
0,orvuz,to some degree
0,orvwe,some
0,orzov,somehow/indefinite way
0,os,(perfective)
0,osfel,(perf. hypothetical)
0,osgaq,(perf. counterfactual)
0,ot,it
0,otij,drive
0,otombu,full&light-source
0,ovekqipiwvayu,inconvenient
0,ovekqipiwvu,convenient
0,ovekqipiwvu'fi,more convenient
0,ovekqu,easy
0,ovekqus,easily
0,oxpele,excited
0,oyeyu,not bad
0,oyitipu,topaz
0,oyu,bad
0,ozaz,speed up
0,oze,adequate
0,ozo,soup
0,ozuro,soup+R
0,pagepu,luxury
0,pahi,flat
0,pahilame,flat-thing
0,pahilamwe,flat-things
0,pahw,two slices
0,pahwe,slices
0,pai,3
0,paile,triple
0,pailwe,triple
0,pailwle,triple&bodily-action
0,paime,648
0,pairu,third
0,paisaqavu,22
0,paisaqe,18
0,paisaqfe,20
0,paisaqfevura,icosahedron
0,paisaqne,23
0,paisaqpai,21
0,paisaqta,19
0,paisrol,triple
0,paitoe,3888
0,paiwdo,23328
0,paiyo,108
0,palem,that-causes
0,paliso,milk
0,palriso,milk+R
0,pamonite,iron
0,pamono,red
0,pampaliso,cream
0,pamrono,red+R
0,patem,it-cause
0,patog,it-gives
0,patumog,it-gives-me
0,paxu,wrong
0,pazulliqexu,puzzlehunt
0,pazulo,puzzle
0,pazulu,puzzle
0,pazulwe,puzzles
0,pekle,crayon
0,pelateyezig,it-doesn’t-worry-you
0,pelig,worry
0,pelipa,specific
0,pem,cause
0,pevko,ray
0,pevkoxagaite,radium
0,pevkwe,rays
0,pexa,adult
0,pexwe,adults
0,pi,East
0,piadolwv,they-use-that
0,piadotwv,they-use-it
0,piadwv,they-use
0,pialotwv,that-uses-it
0,piatotwv,it-uses-it
0,piatwv,it-uses
0,pikfe,bow
0,pikfe',bow-est
0,pikfe'fi,bow-ier
0,piodwv,they-are-used
0,piorywv,that-are-used
0,piotwv,use-it
0,pitale,pizza
0,piwv,use
0,piwywv,we-use
0,pizem,you-cause
0,podfu,web
0,podhe,next
0,podroqa,tomorrow
0,podroqas,on tomorrow
0,pog,give
0,polec,explain
0,puflantu,galaxy/galactic
0,pulestosinu,Pleistocene
0,punwqite,magnesium
0,putqe,chartreuse
0,putqure,chartreuse+R
0,putqwe,chartreuse
0,qabun,they-two-have
0,qacepo,satellite/spacecraft/spaceship
0,qaduk,they-make
0,qadun,they-have
0,qahe,close/near
0,qalun,that-has
0,qaryun,that-have
0,qateyodun,it-doesn’t-have-them
0,qateyun,it-doesn’t-possess
0,qatuk,it-makes
0,qatun,it-has
0,qawhadeyil,they-don’t-belong
0,qawhatil,it-belongs
0,qawhi,family
0,qawhil,belong
0,qekad,meet
0,qekada,meeting
0,qekizad,you-meet
0,qekizeyad,you-don’t-meet
0,qekodada,meeting-them
0,qekwynad,we-meet
0,qerwkse,fox
0,qeyuna,lacking
0,qili,evil
0,qinbalite,potassium
0,qizeyun,you-don’t-have
0,qizoluk,you-make-that
0,qizuk,you-make
0,qizun,you-have
0,qobur,float
0,qopabik,they-two-cost
0,qopadik,they-cost
0,qopatik,it-costs
0,qopik,cost
0,qoqra,version
0,qotuk,make-it
0,qotuka,production-of-it
0,qovo,bean
0,qovwe,beans
0,qoyeavuru,April
0,qoyeferu,February
0,qoyefesaqeru,December
0,qoyelu,month
0,qoyeneru,May
0,qoyepairu,March
0,qoyesaqavuru,October
0,qoyesaqeru,June
0,qoyesaqferu,August
0,qoyesaqneru,November
0,qoyesaqpairu,September
0,qoyesaqteru,July
0,qoyeutaru,January
0,qud,work
0,qudafe,worker
0,quk,make
0,quka,production
0,qukoda,product
0,qukrwmi,made+R
0,qukwmi,made
0,qun,have
0,quna,having
0,qunxe,sun
0,quraesiku,Triassic
0,qwfob,marry (as a minister does)
0,qwhix,marry
0,qwhotix,marry-it
0,qwmeyun,I-don’t-have
0,qwmobun,I-have-them-two
0,qwmolun,that-I-have
0,qwmotuk,I-make-it
0,qwmun,I-have
0,qwnun,we-two-have
0,rabo,their-two’s
0,rado,their
0,radok,mold (v.)
0,radokoda,configuration
0,radokodqeyuna,formless
0,radokodwe,configurations
0,rai,other
0,rali,house
0,ralwli,house&bodily-action
0,ranu,potato
0,ranwe,potatoes
0,rataye,game turn
0,ratek,falls
0,ratiq,it-drinks
0,rato,its
0,ratwe,its
0,rawe,others
0,real,mix
0,realas,mixing
0,realoda,mixture
0,realwmi,mixed
0,regdo,Gemini
0,remo,funny
0,reqwco,Scorpio
0,reraloda,mixture+R
0,ri,0
0,rijo,the two of you’s
0,riq,drink
0,riqao,that’s
0,riqho,beverage
0,riqhuro,beverage+R
0,riqhurwe,beverages+R
0,riqwao,that group’s
0,riqwo,that pair’s
0,ritao,this’s
0,ritwao,this group’s
0,ritwo,this pair’s
0,rixo,y’all’s
0,rizo,your
0,rizwe,your
0,ro,'s
0,rojde,version
0,rojdwe,versions
0,rojgomu,plum
0,rojgomwe,plums
0,rokotipu,corundum
0,rolwla,creature
0,rolwlwe,creatures
0,romit,extract
0,roqa,day
0,roqas,on day
0,roqwe,days
0,rote,dish
0,rotwipe,chocolate
0,rulfob,combine
0,rulfoba,combining
0,rulfobwho,ingredient
0,rulfobwhwe,ingredients
0,rupatipu,calcite
0,rupatite,calcium
0,ruyuli,argon
0,ruzeqo,hunger
0,rwabo,whose (dual possessor)/interrogative
0,rwado,whose (plural possessor)/interrogative
0,rwato,whose
0,rwbak,discourage
0,rwgex,save
0,rwgizex,you-save
0,rwmo,my
0,rwno,our-two’s
0,rwtxo,circle
0,rwtxovurwe,spheres
0,rwtxwe,circles
0,rwyo,our
0,sa,diminutive
0,safasibwmwe,slightly-rotted
0,sagite,coin
0,sakohoban,lightly-toast-it
0,salirwpa,warm
0,samaglamwe,little blobs
0,sanato,letter
0,sanatwe,letters
0,santu,Santa
0,saogadam,they-barely-exceed
0,saqavu,10
0,saqavuru,tenth
0,saqe,6
0,saqeru,sixth
0,saqfe,8
0,saqferu,eighth
0,saqfevura,octahedron
0,saqne,11
0,saqneru,eleventh
0,saqpai,9
0,saqpairu,ninth
0,saqta,7
0,saqtaru,seventh
0,saqvura,cube
0,saqvurwe,cubes
0,saqwne,storm
0,saqwnogbi,Jupiter
0,saro,spice
0,saroqa,hour
0,saroqwe,hours
0,sarrwe,spices+R
0,sat,block
0,satalne,morsel
0,saten,it-loves
0,satipu,pebble
0,satok,it-ends
0,satwlixafe,garnish
0,sawepu,pretty good
